url,favs_lognorm
https://habrahabr.ru/post/314080/,0.388570258496012
https://habrahabr.ru/company/plesk/blog/313732/,-0.569664820602443
https://habrahabr.ru/company/etagi/blog/314000/,0.7028465798757654
https://habrahabr.ru/company/knopka/blog/314030/,0.4961214665293238
https://geektimes.ru/company/audiomania/blog/282058/,1.0726139021241932
https://habrahabr.ru/company/pechkin/blog/314066/,0.6827184382423693
https://habrahabr.ru/company/first/blog/314106/,0.4699959732493837
https://habrahabr.ru/company/vasexperts/blog/313558/,0.25041051807605813
https://habrahabr.ru/post/314108/,1.8635163748681443
https://habrahabr.ru/company/cbs/blog/313830/,-0.01830256863702575
https://habrahabr.ru/company/jugru/blog/313908/,-0.009392241100989525
https://habrahabr.ru/post/314110/,0.39040960572897054
https://habrahabr.ru/company/pt/blog/314112/,0.02217796240768223
https://habrahabr.ru/company/solarsecurity/blog/312056/,0.059163961430731514
https://habrahabr.ru/post/314114/,0.7477381849488328
https://habrahabr.ru/post/314118/,0.9683451081763141
https://habrahabr.ru/post/314122/,0.5464954660843684
https://geektimes.ru/company/dadget/blog/281786/,0.05778491347622602
https://habrahabr.ru/company/kickidler/blog/314042/,0.01511629924204149
https://habrahabr.ru/company/it-grad/blog/312042/,-0.28416534439636587
https://habrahabr.ru/company/1cloud/blog/314022/,0.18712040992285858
https://habrahabr.ru/post/314126/,-0.8183042726783029
https://habrahabr.ru/post/313966/,0.29276547869898306
https://habrahabr.ru/company/piter/blog/314120/,0.45964721978558387
https://geektimes.ru/post/282094/,0.236633579724339
https://habrahabr.ru/company/regionsoft/blog/314130/,-0.23339772754408145
https://habrahabr.ru/company/ru_mts/blog/314134/,0.2892576898339322
https://habrahabr.ru/post/314028/,0.6163951622563173
https://habrahabr.ru/post/314136/,0.13241547668792317
https://habrahabr.ru/post/313904/,0.6185261707722787
https://habrahabr.ru/post/314140/,0.5452063235339539
https://habrahabr.ru/company/acronis/blog/309688/,-0.1391492783141559
https://geektimes.ru/post/282096/,-0.4936445311124164
https://habrahabr.ru/post/314142/,0.010297462440013443
https://habrahabr.ru/company/ivideon/blog/314138/,0.44629844576368705
https://geektimes.ru/post/282104/,0.23705967371499045
https://geektimes.ru/post/282102/,-0.17227931921326864
https://geektimes.ru/post/282016/,0.1993376524226525
https://geektimes.ru/company/piter/blog/282106/,0.2272283789546165
https://habrahabr.ru/post/314150/,0.23893274598400058
https://habrahabr.ru/company/mailru/blog/313880/,1.2034379277237903
https://geektimes.ru/company/comfortway/blog/282108/,-0.1211123000915299
https://habrahabr.ru/company/erlyvideo/blog/314146/,-0.10380489047243213
https://geektimes.ru/company/atlasbiomed/blog/282110/,0.27659772168437924
https://habrahabr.ru/company/npl/blog/314160/,0.09910863733794431
https://habrahabr.ru/company/edison/blog/314094/,-0.19192218221318363
https://geektimes.ru/post/282112/,-0.45398029895870246
https://habrahabr.ru/company/ruvds/blog/314166/,0.3870233631299385
https://geektimes.ru/company/gearbest/blog/282114/,0.08284196476381371
https://habrahabr.ru/post/314172/,0.5837415619758733
https://geektimes.ru/post/282116/,0.4381967436020159
https://geektimes.ru/company/intel/blog/282026/,0.15410578893516144
https://habrahabr.ru/post/313776/,1.4895727541085266
https://habrahabr.ru/post/314174/,0.7475440797332187
https://geektimes.ru/post/282118/,0.7695777042411988
https://geektimes.ru/post/282122/,0.5887658416432786
https://habrahabr.ru/company/FastVPS/blog/314178/,-0.11595135441392185
https://habrahabr.ru/post/314180/,0.5186236482666564
https://geektimes.ru/post/282446/,0.17586250893086794
https://habrahabr.ru/post/314184/,1.0170912267130043
https://habrahabr.ru/post/313954/,-1.012696768941038
https://habrahabr.ru/post/314186/,0.8726209153939941
https://geektimes.ru/post/282124/,-0.6866295455528887
https://habrahabr.ru/post/314190/,-0.8553498633629645
https://geektimes.ru/company/madrobots/blog/282126/,0.6450811472244069
https://habrahabr.ru/post/314188/,-0.09616391020720377
https://geektimes.ru/post/282128/,0.47080597586083994
https://habrahabr.ru/post/314194/,0.5149423069406627
https://geektimes.ru/post/282132/,-0.905145114375041
https://habrahabr.ru/post/314208/,0.07809338575866206
https://habrahabr.ru/post/312352/,0.11485690871371107
https://habrahabr.ru/post/314202/,0.2595068616178239
https://habrahabr.ru/post/314210/,1.3670194326017993
https://geektimes.ru/post/282130/,0.35119355374863387
https://habrahabr.ru/company/centosadmin/blog/314212/,0.06228680524253622
https://habrahabr.ru/post/314116/,-0.10752873575020369
https://geektimes.ru/post/282120/,0.6674885919194394
https://habrahabr.ru/post/313392/,1.0597945639059443
https://habrahabr.ru/company/pt/blog/314216/,-0.11517468486344978
https://habrahabr.ru/company/skbkontur/blog/314144/,0.5532780708146445
https://habrahabr.ru/company/nixsolutions/blog/314196/,-0.2896963454693339
https://geektimes.ru/post/282056/,-0.6947318853612785
https://habrahabr.ru/company/yandex/blog/314222/,0.6023187585291967
https://habrahabr.ru/company/pvs-studio/blog/314226/,0.015577660735649451
https://habrahabr.ru/post/314232/,1.0353522599420422
https://habrahabr.ru/company/e-Legion/blog/314170/,0.2662263770180829
https://habrahabr.ru/company/testutor/blog/314234/,0.5622925195101605
https://habrahabr.ru/post/314236/,0.8644614092934808
https://habrahabr.ru/company/regberry/blog/314128/,0.18400207967739127
https://habrahabr.ru/company/polyglot/blog/314248/,-0.6673362965825874
https://geektimes.ru/post/282136/,-0.016114342513615328
https://habrahabr.ru/company/eset/blog/314058/,-0.37237441894479917
https://habrahabr.ru/post/314254/,0.13012612451200634
https://geektimes.ru/post/282140/,0.08812102214795603
https://geektimes.ru/post/282142/,0.2526291268164762
https://geektimes.ru/post/282138/,-0.7478044423130595
https://habrahabr.ru/company/redmadrobot/blog/314156/,0.13772704774890998
https://habrahabr.ru/company/edison/blog/314206/,-0.8488551218013258
https://habrahabr.ru/company/pentestit/blog/314230/,-0.44778613369912185
https://habrahabr.ru/post/314258/,0.771449441314747
https://habrahabr.ru/post/314260/,0.29845144179601496
https://geektimes.ru/post/282148/,-1.8620330813060615
https://habrahabr.ru/company/smartprogress/blog/313894/,0.17010405438532755
https://habrahabr.ru/company/aacidov/blog/314262/,-0.29772326956684203
https://geektimes.ru/company/banderolka/blog/282144/,0.3657283437871629
https://habrahabr.ru/company/eset/blog/314266/,-0.6388616856712278
https://habrahabr.ru/post/314268/,0.3773309415087352
https://geektimes.ru/post/282152/,0.7291246128682896
https://geektimes.ru/post/282146/,-0.38098824806463777
https://habrahabr.ru/company/hh/blog/313970/,0.6005194649947402
https://habrahabr.ru/company/google/blog/310514/,0.2753593585455586
https://habrahabr.ru/post/314274/,1.0900164265871708
https://geektimes.ru/post/282160/,0.698805530431032
https://geektimes.ru/post/282162/,0.7182113276222932
https://habrahabr.ru/company/plarium/blog/314250/,0.6205265183296421
https://geektimes.ru/post/282164/,0.43520565589549604
https://habrahabr.ru/post/313710/,-0.33824881316900723
https://geektimes.ru/post/281962/,0.08142197909435805
https://habrahabr.ru/post/314228/,-0.0847533004120039
https://geektimes.ru/company/makeitlab/blog/281970/,-0.06349817347438444
https://habrahabr.ru/company/gvalg/blog/314286/,0.570820702391587
https://habrahabr.ru/company/jugru/blog/314224/,0.06634170032734386
https://habrahabr.ru/company/intel/blog/314282/,-0.2844818262107444
https://habrahabr.ru/post/314290/,-0.4908824877234262
https://geektimes.ru/post/282156/,0.5112897868268779
https://geektimes.ru/company/mailru/blog/282166/,0.2935762341930536
https://habrahabr.ru/post/314302/,0.2461319466737934
https://habrahabr.ru/post/314304/,-0.9073307832449541
https://habrahabr.ru/post/314308/,-0.6062416953475559
https://habrahabr.ru/post/314314/,-0.31583534071949493
https://geektimes.ru/post/282168/,-0.4328242842030144
https://geektimes.ru/post/282170/,1.1377818257924857
https://geektimes.ru/post/282172/,0.43047842102074707
https://geektimes.ru/post/282154/,0.17583376117209049
https://habrahabr.ru/post/314204/,0.5002122485986894
https://habrahabr.ru/company/simnetworks/blog/313750/,-0.7589737904289613
https://habrahabr.ru/company/moikrug/blog/314152/,-0.005404574045167913
https://habrahabr.ru/company/kingservers/blog/314338/,0.35307294218930474
https://habrahabr.ru/post/312340/,1.2769573287251703
https://geektimes.ru/post/282174/,0.6787389853025012
https://geektimes.ru/post/282088/,0.14927333999575207
https://habrahabr.ru/post/313644/,1.1113654389276673
https://habrahabr.ru/post/314342/,-1.4262190619195272
https://habrahabr.ru/company/croc/blog/314318/,0.1851288610474621
https://geektimes.ru/post/282766/,-0.008296611321516337
https://habrahabr.ru/company/yota/blog/314256/,-0.6451701205204192
